customer_id,trans_date,tran_amount
CS4503,22/6/2012,67
CS3470,1/9/2013,71
CS3775,27/2/2015,104
CS1226,15/11/2013,88
CS1722,23/1/2015,91
CS1294,24/2/2014,83
CS4097,11/10/2013,91
CS2102,30/8/2011,97
CS3957,7/5/2013,98
CS5213,26/5/2012,89
CS2469,19/6/2011,36
CS5282,10/7/2011,65
CS4682,11/1/2013,40
CS1254,8/7/2014,38
CS6074,29/5/2012,57
CS1205,9/7/2012,63
CS3540,22/9/2012,96
CS4543,18/5/2012,94
CS4252,8/3/2014,45
CS1474,25/2/2013,59
CS4274,7/2/2014,86
CS4188,24/8/2013,77
CS5153,31/1/2012,76
CS3802,2/7/2011,100
CS4726,23/12/2013,49
CS3821,2/2/2015,97
CS6053,30/12/2012,81
CS1210,22/9/2013,44
CS1174,6/3/2014,90
CS2123,6/10/2012,53
CS5643,12/6/2014,97
CS3069,30/1/2014,45
CS5073,2/3/2012,82
CS2850,15/6/2012,48
CS6044,14/11/2014,82
CS1383,4/8/2013,94
CS4705,3/3/2013,96
CS5858,10/7/2013,54
CS5390,1/11/2012,42
CS3050,19/5/2014,41
CS3424,18/2/2015,87
CS2035,26/2/2015,103
CS4811,21/7/2014,37
CS1780,3/2/2015,84
CS1780,23/7/2014,59
CS4183,29/2/2012,56
CS5009,6/3/2012,70
CS4720,7/11/2013,40
CS4966,11/11/2013,81
CS2378,18/5/2012,104
CS1746,19/5/2011,66
CS1166,29/7/2011,95
CS4252,30/1/2015,102
CS2662,3/2/2013,51
CS1345,2/9/2012,81
CS1230,25/1/2013,57
CS5044,7/5/2013,62
CS5090,26/10/2014,56
CS1546,14/9/2013,57
CS5131,31/7/2014,92
CS3013,15/3/2013,65
CS2067,14/10/2011,42
CS4933,11/6/2011,80
CS1951,7/7/2013,76
CS3926,29/1/2013,62
CS4096,23/1/2013,87
CS4997,8/1/2014,76
CS4187,12/1/2012,88
CS3519,26/2/2012,65
CS4797,6/6/2013,55
CS3712,12/6/2012,101
CS2481,23/2/2014,96
CS5990,18/1/2012,92
CS2883,3/9/2014,104
CS5322,15/12/2012,42
CS3862,30/1/2015,53
CS5981,8/9/2014,83
CS4199,17/8/2011,82
CS2924,24/5/2013,36
CS2287,1/11/2014,103
CS1584,12/3/2013,78
CS3740,14/8/2014,43
CS1860,9/3/2015,64
CS2513,18/7/2011,38
CS5650,10/8/2011,63
CS5320,26/11/2012,89
CS4612,23/9/2013,80
CS2138,20/4/2014,72
CS5649,4/10/2012,62
CS5159,26/8/2013,99
CS2197,24/5/2012,104
CS1796,12/6/2012,61
CS3054,10/6/2012,62
CS2149,10/1/2012,41
CS5062,8/11/2013,60
CS4004,19/10/2012,66
CS5762,9/4/2014,104
CS3900,12/7/2012,62
CS1814,24/1/2014,100
CS1885,30/1/2015,35
CS4001,29/12/2014,51
CS2427,17/6/2014,73
CS5858,15/6/2011,45
CS3240,11/6/2012,58
CS5954,29/8/2014,89
CS6079,13/10/2014,105
CS3730,3/4/2014,102
CS3388,2/7/2013,56
CS5800,20/9/2012,69
CS3150,23/2/2013,78
CS4136,8/10/2012,73
CS3696,20/7/2011,104
CS1861,19/2/2014,82
CS4664,29/5/2011,82
CS5741,7/12/2011,58
CS5542,10/4/2013,92
CS2212,17/9/2012,69
CS3810,6/3/2014,103
CS1650,26/6/2014,102
CS1286,13/3/2014,39
CS2453,28/12/2012,45
CS2915,14/2/2012,92
CS3586,8/7/2012,66
CS5140,8/7/2013,68
CS1769,20/11/2013,54
CS2501,31/5/2011,88
CS3365,18/5/2012,50
CS1203,26/3/2012,71
CS4921,26/2/2012,72
CS2646,22/1/2014,47
CS3562,2/6/2013,97
CS1691,12/8/2012,67
CS5819,6/6/2012,92
CS1950,4/8/2011,59
CS5113,5/8/2013,39
CS2863,26/10/2012,81
CS4082,19/6/2013,89
CS3375,7/12/2012,103
CS4781,27/12/2011,44
CS4945,22/10/2014,99
CS2711,19/12/2013,43
CS1846,18/7/2014,56
CS3635,6/1/2012,94
CS1539,16/4/2013,44
CS2580,24/8/2014,77
CS3440,21/3/2013,41
CS3101,26/4/2013,90
CS4113,18/7/2012,84
CS1161,24/4/2014,103
CS3235,11/3/2014,52
CS5989,17/12/2011,43
CS1466,23/11/2012,70
CS3023,3/7/2013,36
CS4342,30/5/2012,39
CS2952,27/6/2013,49
CS3149,29/1/2014,54
CS2988,25/10/2012,59
CS2830,15/8/2014,100
CS5846,9/2/2013,102
CS5423,5/6/2014,66
CS4226,29/4/2013,105
CS3890,15/4/2012,99
CS1491,4/9/2013,82
CS4324,8/11/2012,67
CS4508,8/12/2013,47
CS6067,12/8/2013,67
CS1562,18/11/2012,82
CS2457,7/4/2012,36
CS4461,27/5/2012,40
CS5351,27/1/2015,85
CS1303,12/11/2012,74
CS6047,28/1/2014,36
CS5065,28/11/2014,65
CS3023,21/8/2012,76
CS1378,8/3/2014,41
CS2098,27/6/2013,93
CS5971,2/6/2011,101
CS2671,5/10/2011,88
CS3109,29/8/2014,96
CS4881,20/9/2011,80
CS2187,10/2/2012,57
CS3727,13/12/2012,87
CS5287,18/5/2012,101
CS3564,28/8/2014,38
CS3115,18/5/2013,56
CS2456,31/3/2013,63
CS4018,8/6/2012,66
CS2869,8/5/2013,61
CS2442,9/12/2013,43
CS5293,8/2/2015,70
CS3070,15/9/2014,55
CS1875,8/11/2013,98
CS1915,22/4/2014,104
CS5723,8/1/2013,41
CS2409,2/11/2011,86
CS6068,22/4/2012,92
CS5366,9/5/2012,96
CS5039,4/1/2013,51
CS3043,23/3/2014,61
CS5349,19/8/2011,37
CS2957,30/8/2013,50
CS2232,14/5/2012,43
CS2711,17/10/2013,83
CS3907,7/9/2014,49
CS4156,29/12/2011,86
CS1184,14/8/2013,91
CS3527,27/12/2011,54
CS1371,4/10/2012,63
CS5213,28/3/2012,64
CS3480,3/12/2012,88
CS4207,14/8/2012,62
CS4025,1/11/2013,75
CS1580,8/4/2013,78
CS4998,3/12/2011,67
CS1676,20/4/2014,86
CS2653,25/12/2011,102
CS1991,1/11/2013,92
CS3018,25/3/2014,97
CS5586,2/11/2014,97
CS3041,12/10/2013,61
CS2026,25/12/2012,65
CS3676,14/12/2014,36
CS2306,5/9/2014,51
CS5118,26/12/2011,39
CS5780,11/4/2012,77
CS3931,5/12/2011,52
CS1744,5/10/2011,98
CS5209,20/9/2012,93
CS5052,12/3/2012,49
CS3816,1/10/2012,65
CS3092,26/2/2012,96
CS6003,4/7/2012,41
CS4695,18/2/2013,67
CS2323,10/3/2013,61
CS4428,9/8/2011,72
CS3118,21/6/2013,64
CS5815,23/12/2014,56
CS3396,9/7/2011,39
CS4190,1/3/2014,53
CS1367,26/12/2012,39
CS4054,19/8/2013,56
CS2458,5/11/2011,59
CS2054,20/5/2014,72
CS4132,28/8/2012,78
CS3190,23/1/2013,55
CS1191,10/9/2012,103
CS2214,27/5/2011,96
CS4154,6/6/2011,88
CS5501,6/6/2014,55
CS3323,28/12/2014,59
CS1331,1/5/2013,45
CS2047,13/11/2012,71
CS5493,5/3/2013,58
CS5125,20/3/2014,68
CS3645,4/7/2012,52
CS2980,15/8/2014,93
CS4006,11/4/2014,71
CS3288,12/1/2014,72
CS3603,17/10/2014,50
CS2728,4/5/2014,80
CS1550,31/8/2012,101
CS5950,20/4/2013,65
CS5910,27/6/2011,87
CS1261,6/2/2012,51
CS1768,10/11/2014,75
CS5624,20/1/2013,83
CS3156,9/2/2012,48
CS4743,4/3/2012,69
CS1784,31/7/2011,98
CS3941,3/12/2012,60
CS3530,10/8/2012,71
CS3435,11/9/2014,48
CS6071,3/7/2011,103
CS4678,12/7/2011,63
CS2659,27/2/2015,36
CS1496,7/9/2012,75
CS2041,13/3/2012,59
CS1367,16/4/2013,90
CS2481,16/2/2012,53
CS4376,28/6/2011,66
CS4884,6/6/2012,41
CS1463,5/11/2014,84
CS3078,28/6/2014,59
CS6006,20/7/2012,53
CS2165,17/12/2013,91
CS3252,9/7/2012,76
CS5570,19/10/2014,102
CS3046,22/11/2012,66
CS2959,13/10/2012,70
CS2429,31/10/2014,96
CS1991,16/6/2014,71
CS1372,25/7/2012,88
CS3418,6/1/2013,45
CS6046,31/1/2013,99
CS2987,30/6/2013,44
CS5508,11/5/2012,54
CS3038,24/10/2014,87
CS3599,31/1/2012,45
CS3102,14/4/2014,64
CS5517,28/2/2012,91
CS3944,28/10/2014,76
CS4671,28/1/2014,88
CS2820,6/12/2012,91
CS4693,28/2/2013,74
CS1295,3/11/2013,94
CS4354,24/3/2012,49
CS4635,17/7/2012,53
CS4101,1/9/2013,89
CS2340,3/8/2014,100
CS2200,21/8/2014,85
CS3004,5/8/2013,60
CS4150,3/2/2014,51
CS4061,31/5/2011,82
CS2342,17/6/2011,51
CS3598,12/12/2014,92
CS1351,21/1/2014,35
CS3524,15/7/2011,47
CS1969,7/5/2014,68
CS2791,17/1/2013,87
CS2543,16/12/2011,69
CS1218,16/2/2012,64
CS3861,7/5/2012,90
CS4043,6/2/2012,101
CS3868,31/1/2012,49
CS1587,26/11/2013,48
CS2342,13/10/2011,54
CS5931,5/6/2013,42
CS3597,7/12/2011,101
CS5397,17/9/2014,61
CS1474,26/2/2014,65
CS3147,4/8/2011,76
CS2511,23/2/2013,52
CS3005,18/11/2012,54
CS2383,22/11/2013,82
CS3401,15/6/2014,72
CS5368,5/2/2013,55
CS5664,7/9/2011,82
CS2610,1/1/2015,101
CS2248,5/4/2014,93
CS2337,5/2/2013,48
CS4977,27/3/2013,61
CS3627,16/9/2013,83
CS1921,6/7/2012,66
CS4076,29/11/2014,55
CS3921,8/7/2012,87
CS2770,23/1/2014,89
CS2245,21/5/2011,35
CS1285,8/6/2014,76
CS3926,10/1/2013,35
CS2443,20/3/2012,46
CS3931,24/10/2013,54
CS4383,11/8/2013,88
CS5225,15/5/2013,57
CS5329,3/5/2013,96
CS2775,11/1/2012,71
CS2568,30/12/2012,79
CS4876,26/5/2012,47
CS3927,23/6/2014,53
CS3192,26/9/2012,58
CS4704,13/6/2011,45
CS3983,2/3/2012,44
CS2983,22/12/2011,72
CS2085,24/9/2014,89
CS2615,4/2/2013,68
CS5038,4/6/2012,94
CS2819,29/6/2011,50
CS5220,3/10/2014,86
CS2888,15/2/2014,62
CS2492,23/2/2014,81
CS3376,16/11/2014,83
CS5806,29/1/2015,56
CS5286,31/12/2012,70
CS5354,4/12/2012,77
CS1114,17/1/2013,52
CS2067,28/2/2012,35
CS4834,3/10/2013,103
CS4123,27/5/2011,50
CS2702,10/12/2012,83
CS2717,4/6/2011,65
CS2263,15/9/2012,88
CS4974,13/12/2011,58
CS5209,4/3/2013,69
CS2675,27/8/2014,46
CS2529,4/7/2011,54
CS6076,11/3/2013,51
CS3291,25/9/2012,84
CS2407,5/12/2012,43
CS2573,27/10/2012,99
CS3968,29/6/2011,93
CS4374,30/10/2011,57
CS2823,16/12/2012,35
CS2658,4/7/2012,102
CS1673,6/11/2014,42
CS5392,4/7/2011,61
CS4458,31/10/2013,89
CS2662,19/6/2013,63
CS6110,15/5/2012,82
CS2438,25/6/2013,56
CS3740,4/5/2014,55
CS5276,12/5/2013,75
CS5722,27/12/2012,43
CS1916,8/3/2015,89
CS3933,9/12/2013,97
CS4539,25/12/2014,87
CS1941,16/6/2012,59
CS1523,21/6/2011,50
CS3158,25/11/2014,48
CS2769,24/2/2015,94
CS5481,17/8/2013,91
CS1948,23/5/2011,86
CS3514,11/10/2014,92
CS5344,29/12/2011,105
CS3114,13/8/2013,61
CS2236,10/3/2013,51
CS1684,25/9/2014,53
CS5772,25/12/2012,61
CS2540,8/6/2014,66
CS4001,12/6/2013,96
CS1355,2/9/2011,57
CS5719,18/10/2012,47
CS1925,8/4/2014,35
CS5018,30/8/2012,77
CS2581,23/8/2011,95
CS5315,17/11/2011,63
CS4652,17/9/2013,93
CS2156,5/10/2011,50
CS4464,15/6/2011,101
CS3283,18/1/2014,43
CS4608,2/3/2015,100
CS2212,21/11/2014,71
CS5617,29/7/2011,65
CS4116,9/4/2014,42
CS2433,28/6/2012,48
CS3802,13/4/2014,98
CS1702,24/2/2013,43
CS5403,10/5/2014,78
CS1391,20/10/2012,94
CS5798,20/12/2011,69
CS6067,25/3/2013,72
CS4119,4/4/2013,76
CS1539,3/9/2011,87
CS1718,21/3/2014,63
CS4748,27/3/2013,61
CS3305,20/4/2014,60
CS2785,7/10/2012,57
CS5080,19/1/2014,78
CS4589,2/3/2014,44
CS4769,10/1/2012,76
CS2206,31/8/2012,66
CS1768,25/8/2011,42
CS1695,17/9/2014,99
CS1616,15/7/2013,78
CS3918,17/7/2014,45
CS5941,10/10/2012,78
CS2776,14/5/2014,99
CS3756,25/8/2012,99
CS4380,6/11/2011,43
CS4299,24/8/2012,37
CS1214,25/12/2011,86
CS2007,25/6/2012,103
CS4363,28/5/2013,96
CS2771,18/3/2013,105
CS5250,6/8/2011,70
CS6098,15/5/2013,104
CS5296,29/11/2014,43
CS2254,25/8/2014,105
CS2877,25/3/2014,62
CS3008,2/4/2014,73
CS5154,18/9/2014,99
CS4918,2/7/2013,39
CS6103,16/5/2013,43
CS1879,18/1/2012,70
CS5922,7/4/2013,50
CS3395,1/6/2011,48
CS3913,12/10/2014,87
CS5833,16/1/2014,84
CS1663,16/8/2014,63
CS2461,9/4/2012,40
CS3944,3/7/2012,38
CS1876,22/10/2012,102
CS5518,26/4/2012,59
CS4093,13/6/2012,41
CS5700,9/5/2012,57
CS4682,4/3/2015,61
CS5583,17/5/2011,64
CS5144,16/8/2014,96
CS1488,19/12/2011,72
CS5518,5/1/2015,66
CS4991,26/4/2013,95
CS1448,3/4/2014,60
CS2276,14/10/2013,63
CS2947,13/3/2014,62
CS3054,9/1/2013,36
CS4455,26/8/2014,51
CS3087,30/9/2014,88
CS2978,26/8/2012,101
CS1644,26/6/2012,55
CS2038,9/9/2014,57
CS3321,24/9/2011,75
CS2558,4/10/2013,67
CS2546,16/9/2013,44
CS1246,23/3/2013,60
CS1560,11/8/2011,68
CS2096,10/12/2013,72
CS2932,16/5/2011,67
CS2951,31/8/2014,45
CS3969,11/9/2014,85
CS2413,31/1/2015,103
CS3318,30/4/2014,58
CS1722,26/4/2012,68
CS3832,28/2/2014,62
CS6028,27/3/2012,47
CS5920,4/10/2011,37
CS2499,23/7/2012,84
CS1821,10/2/2012,45
CS3884,18/7/2014,91
CS4256,12/1/2014,39
CS4799,20/1/2014,49
CS2525,30/3/2012,66
CS3097,24/1/2012,91
CS4437,20/5/2014,84
CS4456,25/1/2013,96
CS3106,7/10/2014,46
CS5822,20/2/2015,98
CS4207,30/8/2011,43
CS4640,12/4/2012,58
CS3510,11/1/2015,42
CS2748,4/6/2013,42
CS1244,2/2/2014,104
CS3117,2/7/2013,55
CS2602,31/8/2012,43
CS2116,22/4/2013,94
CS2467,3/6/2011,95
CS4623,22/10/2014,98
CS3748,15/4/2012,60
CS3463,13/1/2012,36
CS3206,31/12/2012,89
CS3891,22/6/2012,66
CS5880,11/9/2012,35
CS3228,4/3/2012,50
CS1258,26/8/2012,67
CS4913,2/10/2014,62
CS5695,15/4/2012,80
CS2607,14/2/2015,83
CS3637,4/9/2011,35
CS1231,26/9/2013,93
CS4356,12/2/2012,99
CS5508,22/6/2014,81
CS5647,20/9/2011,83
CS5190,2/11/2012,71
CS5856,9/8/2012,42
CS5628,19/11/2014,75
CS2256,4/1/2015,51
CS3295,28/2/2013,93
CS2305,15/12/2012,64
CS5181,5/11/2014,72
CS1361,24/7/2013,44
CS2245,26/5/2012,77
CS1728,4/4/2013,61
CS4112,14/12/2012,82
CS1374,3/10/2014,74
CS4378,17/8/2012,68
CS5159,23/1/2015,105
CS5021,28/5/2011,105
CS1749,5/9/2013,90
CS4379,8/11/2011,91
CS2692,20/9/2014,102
CS3713,4/7/2013,40
CS1972,11/12/2011,85
CS3369,3/6/2012,99
CS3772,30/9/2012,67
CS3630,25/5/2012,42
CS3600,14/2/2012,72
CS5744,3/12/2013,73
CS4449,19/1/2013,60
CS2313,10/4/2013,96
CS3132,12/3/2012,101
CS3342,12/9/2011,97
CS1874,21/1/2014,76
CS5607,23/6/2011,64
CS5865,23/1/2012,62
CS4399,26/11/2011,78
CS5026,20/12/2011,84
CS4827,11/10/2014,99
CS5498,20/11/2011,51
CS3529,5/4/2013,51
CS6041,16/1/2015,53
CS4654,2/10/2012,72
CS3082,27/12/2014,85
CS2460,18/10/2014,102
CS3390,13/4/2014,81
CS3475,17/1/2012,36
CS4440,1/11/2011,57
CS1974,7/4/2014,53
CS2989,12/12/2013,52
CS4005,30/4/2014,59
CS2486,8/4/2012,57
CS1944,27/1/2014,81
CS2905,23/3/2014,67
CS4428,21/2/2014,92
CS2991,19/12/2014,82
CS5635,26/4/2013,88
CS5257,18/9/2013,66
CS1687,28/7/2013,81
CS2295,2/1/2013,87
CS1863,19/11/2011,53
CS2926,28/6/2013,79
CS5748,5/10/2014,89
CS3588,21/7/2011,94
CS4320,3/9/2011,105
CS1537,23/1/2014,90
CS4072,31/5/2011,58
CS1347,4/10/2011,47
CS4891,25/6/2013,97
CS4139,7/6/2012,67
CS4564,22/9/2013,68
CS5395,10/10/2014,95
CS4648,1/11/2011,94
CS1544,25/11/2014,50
CS2363,23/6/2014,83
CS5859,22/6/2011,49
CS1583,31/3/2012,53
CS5560,4/9/2011,61
CS2056,30/5/2013,51
CS5293,12/8/2014,56
CS2669,18/4/2012,77
CS1340,10/11/2014,63
CS5465,23/9/2011,78
CS2637,28/10/2012,40
CS1181,5/9/2012,69
CS1242,15/6/2014,53
CS5291,4/6/2013,88
CS3070,20/2/2014,72
CS3731,28/11/2011,42
CS2307,27/4/2013,97
CS3273,12/3/2015,36
CS4182,13/11/2011,46
CS1282,15/9/2014,52
CS2766,26/4/2013,86
CS5747,9/5/2014,59
CS5278,27/10/2011,36
CS5225,19/8/2012,62
CS2015,20/5/2012,69
CS4039,21/11/2013,103
CS4443,31/3/2014,103
CS4188,11/9/2012,103
CS5849,4/12/2014,55
CS5178,27/11/2014,85
CS5076,22/9/2014,64
CS5616,31/3/2013,68
CS5124,14/8/2012,53
CS5204,31/7/2013,85
CS3909,14/5/2013,85
CS3213,3/7/2012,86
CS1446,25/1/2013,37
CS1222,10/2/2013,90
CS1561,3/2/2014,82
CS2457,12/7/2012,51
CS3004,21/10/2013,82
CS3759,15/8/2014,61
CS1765,15/6/2013,100
CS5051,1/2/2013,41
CS5802,11/7/2012,78
CS2930,14/7/2013,103
CS3247,20/3/2014,74
CS1357,13/3/2013,96
CS4310,19/1/2013,85
CS4582,20/9/2013,35
CS2608,17/6/2011,80
CS4436,9/8/2012,64
CS2397,7/10/2013,73
CS5939,23/2/2015,86
CS4645,11/9/2013,56
CS4384,21/12/2013,67
CS5291,4/9/2012,88
CS4761,16/9/2012,41
CS1356,20/8/2011,76
CS4701,29/8/2013,104
CS2302,26/1/2013,92
CS3721,7/3/2015,78
CS3000,28/2/2015,45
CS4573,29/11/2014,81
CS2081,15/12/2011,91
CS3338,8/10/2013,89
CS4567,13/12/2014,41
CS2080,16/9/2012,100
CS5107,3/3/2012,60
CS3572,4/2/2012,83
CS5190,12/2/2013,60
CS4746,19/2/2014,63
CS5666,2/2/2014,75
CS2558,8/6/2011,104
CS5964,22/1/2014,44
CS4368,17/2/2012,43
CS1570,3/10/2013,75
CS1416,6/1/2013,84
CS4379,8/7/2011,90
CS4395,12/6/2012,60
CS2590,7/9/2013,43
CS4481,30/8/2013,40
CS3623,26/5/2014,79
CS5461,15/5/2013,95
CS3073,1/10/2012,74
CS2540,19/8/2014,66
CS3008,25/12/2014,74
CS4236,13/2/2012,90
CS4523,20/3/2013,77
CS1188,12/3/2015,35
CS4641,13/12/2013,90
CS5858,1/6/2014,50
CS4164,8/9/2014,82
CS3805,17/3/2013,40
CS5700,25/8/2014,48
CS5969,10/6/2013,58
CS5659,4/2/2013,36
CS1581,28/9/2011,95
CS5761,8/12/2014,90
CS3836,8/2/2015,66
CS5394,5/8/2011,47
CS1417,19/3/2012,55
CS4060,23/9/2011,62
CS5484,22/10/2014,53
CS3205,7/11/2012,79
CS1981,14/8/2014,73
CS2437,18/1/2015,105
CS5792,29/1/2014,45
CS3737,10/10/2012,69
CS2493,7/7/2014,64
CS1942,4/3/2014,76
CS5500,8/11/2013,82
CS2728,14/12/2012,103
CS4603,6/4/2013,102
CS2621,19/12/2013,55
CS5411,25/8/2014,62
CS4108,6/11/2014,82
CS3238,18/5/2014,65
CS2093,5/7/2011,81
CS2388,14/11/2012,97
CS3779,6/1/2013,41
CS4771,17/1/2014,44
CS5908,28/7/2011,65
CS1908,18/5/2014,58
CS3008,29/7/2013,64
CS3064,3/5/2012,75
CS5685,19/4/2013,62
CS5937,16/4/2013,38
CS1992,13/2/2015,88
CS5322,27/12/2013,96
CS4055,24/3/2013,45
CS3784,1/1/2015,77
CS3611,10/8/2012,92
CS1355,18/10/2013,71
CS1728,8/2/2012,86
CS3036,9/6/2011,78
CS2506,27/12/2014,77
CS4753,29/9/2012,73
CS1787,23/12/2013,102
CS5547,28/12/2011,82
CS4269,16/5/2012,89
CS3990,4/10/2012,57
CS2429,20/1/2013,66
CS1818,3/9/2011,102
CS3329,12/9/2012,54
CS5698,18/8/2013,96
CS1385,15/1/2013,60
CS5734,18/6/2012,47
CS5711,11/3/2014,60
CS2878,1/4/2012,61
CS1821,23/10/2012,40
CS1831,17/5/2012,53
CS4601,6/10/2011,84
CS5348,30/1/2012,71
CS1819,7/9/2012,104
CS3402,12/12/2014,63
CS3473,27/5/2013,50
CS5858,6/3/2013,51
CS1669,11/12/2014,74
CS5973,31/12/2011,66
CS4362,5/6/2013,71
CS5095,20/10/2011,85
CS5192,29/10/2011,84
CS5715,26/4/2014,88
CS2924,31/12/2012,36
CS3126,10/9/2014,55
CS5846,3/12/2012,100
CS5154,4/9/2014,35
CS3157,14/7/2011,60
CS2577,17/4/2013,105
CS1948,1/1/2014,45
CS2474,16/3/2012,58
CS1677,15/8/2011,35
CS4608,9/11/2011,92
CS5270,7/4/2014,71
CS3484,21/8/2012,69
CS6111,16/5/2014,87
CS1903,8/10/2013,84
CS4342,20/12/2013,49
CS5523,30/10/2012,48
CS2826,18/11/2013,53
CS3584,19/2/2014,54
CS2539,14/7/2011,83
CS4601,23/11/2011,102
CS5451,19/6/2011,49
CS1632,30/10/2012,60
CS5462,12/1/2014,85
CS4633,28/6/2014,47
CS2764,13/11/2012,71
CS2628,29/7/2011,50
CS4252,1/4/2014,91
CS2282,26/2/2012,92
CS2197,4/9/2014,62
CS3793,9/10/2012,43
CS6043,5/10/2011,72
CS2952,21/9/2012,35
CS5633,3/3/2015,79
CS3986,4/11/2012,84
CS2263,11/12/2012,87
CS2593,24/10/2013,60
CS4773,14/2/2013,76
CS4458,5/8/2012,35
CS5697,24/6/2013,105
CS5481,13/11/2014,52
CS1729,22/1/2014,83
CS3268,3/10/2013,42
CS1669,4/4/2014,73
CS3815,26/4/2014,72
CS3965,5/5/2013,39
CS5277,20/7/2011,99
CS4064,25/6/2012,58
CS4787,31/12/2014,40
CS5724,23/12/2013,98
CS5393,22/2/2014,51
CS1505,16/12/2011,102
CS1123,30/12/2012,55
CS3581,30/1/2014,43
CS2215,6/11/2013,36
CS1952,14/8/2011,64
CS2207,24/8/2011,54
CS4701,30/1/2015,53
CS5933,11/3/2015,71
CS2600,30/3/2012,74
CS5065,17/10/2012,86
CS4616,6/12/2014,57
CS4752,4/1/2014,39
CS5679,5/9/2012,56
CS2707,12/9/2011,69
CS3632,21/5/2013,40
CS5105,21/3/2014,88
CS2179,19/8/2012,58
CS2927,17/9/2014,39
CS1493,24/12/2011,42
CS1835,4/6/2012,93
CS2986,28/9/2011,81
CS6042,3/9/2013,94
CS4154,29/7/2012,37
CS4238,16/3/2014,91
CS5813,16/10/2014,97
CS3718,23/9/2013,77
CS5728,3/12/2014,60
CS5411,30/6/2013,93
CS1881,7/4/2014,72
CS2207,10/12/2012,49
CS2362,17/3/2014,93
CS4309,30/3/2013,42
CS2269,26/11/2014,57
CS3702,23/2/2013,100
CS1206,24/7/2013,72
CS3040,4/9/2011,68
CS5902,6/7/2012,71
CS4262,1/9/2014,53
CS3887,14/6/2011,103
CS1376,28/12/2012,58
CS2126,8/11/2012,45
CS5458,3/6/2012,91
CS3793,22/10/2012,80
CS2675,18/3/2012,92
CS4994,14/2/2013,49
CS4800,4/6/2011,45
CS1398,15/2/2015,74
CS5968,10/2/2014,99
CS1749,8/11/2011,92
CS4749,22/2/2015,89
CS5536,11/6/2012,50
CS5339,14/8/2012,92
CS4963,4/9/2011,67
CS3061,13/1/2015,101
CS3036,25/9/2012,85
CS2572,8/11/2011,65
CS3848,3/8/2014,67
CS6093,23/9/2013,64
CS1442,20/1/2015,55
CS2996,17/1/2014,76
CS5039,24/7/2012,81
CS2992,25/8/2013,66
CS5612,12/3/2012,93
CS2773,9/7/2012,89
CS6097,12/9/2011,96
CS6031,23/4/2012,64
CS3445,4/9/2013,64
CS1377,13/11/2011,99
CS3695,20/7/2014,86
CS3292,5/9/2013,83
CS3017,25/5/2013,75
CS5438,8/5/2013,54
CS4957,14/8/2012,97
CS2256,3/12/2011,42
CS5587,27/11/2012,58
CS5413,26/9/2014,102
CS4152,6/5/2013,40
CS2584,22/12/2014,92
CS5844,25/5/2011,98
CS4722,28/11/2014,49
CS4248,29/3/2012,75
CS4236,10/8/2012,66
CS1192,30/12/2011,105
CS4333,28/8/2012,42
CS5818,9/11/2014,51
CS5829,5/3/2014,39
CS5625,14/2/2015,48
CS2864,5/1/2015,36
CS5741,7/7/2012,86
CS5427,7/12/2013,99
CS4955,27/2/2015,91
CS1309,3/3/2012,68
CS2953,10/12/2014,80
CS1197,26/9/2014,80
CS2002,28/3/2012,86
CS5972,22/2/2015,42
CS3044,31/8/2012,92
CS6027,9/9/2011,77
CS4666,13/7/2014,64
CS4855,4/3/2015,69
CS4535,15/6/2013,53
CS3544,15/7/2013,60
CS5485,7/8/2013,85
CS5334,2/1/2015,47
CS4330,11/12/2013,75
CS2579,9/9/2013,64
CS1270,6/1/2014,79
CS3061,14/2/2012,85
CS3364,14/6/2012,55
CS5961,18/4/2013,73
CS2853,3/2/2015,70
CS1709,31/10/2013,89
CS4547,24/4/2012,64
CS4844,11/11/2011,51
CS3838,16/11/2011,101
CS1127,31/10/2011,61
CS2806,25/12/2011,84
CS1441,10/12/2013,50
CS1967,17/7/2013,75
CS1645,7/10/2011,89
CS3788,13/7/2013,81
CS5170,28/7/2012,97
CS4616,15/7/2013,62
CS1778,25/8/2014,73
CS5594,12/2/2015,57
CS1607,14/1/2015,80
CS4310,1/3/2014,58
CS3826,18/10/2011,80
CS4029,26/12/2014,59
CS5196,27/3/2014,37
CS2825,24/2/2015,50
CS4145,18/3/2013,69
CS3876,19/4/2012,80
CS1509,15/6/2011,85
CS4953,25/3/2012,63
CS3867,29/2/2012,36
CS4431,15/9/2011,88
CS2185,3/10/2014,84
CS2773,31/12/2014,35
CS5188,15/3/2012,35
CS2577,27/6/2014,56
CS5276,27/12/2014,58
CS1782,19/9/2014,54
CS1542,30/9/2013,55
CS1135,10/8/2013,40
CS5544,24/6/2011,105
CS4870,13/8/2014,92
CS2117,27/6/2014,90
CS3517,22/7/2014,100
CS1532,26/11/2012,81
CS6005,4/12/2012,58
CS3542,22/3/2012,87
CS3739,6/1/2012,76
CS3672,23/9/2014,98
CS3966,16/4/2014,63
CS1254,7/10/2013,101
CS4318,15/3/2013,38
CS4061,20/9/2013,93
CS3645,10/7/2014,54
CS1539,13/7/2011,64
CS3036,13/1/2015,39
CS4267,18/10/2012,72
CS5925,5/1/2015,94
CS3958,15/7/2013,89
CS2395,19/11/2012,73
CS3925,7/2/2012,68
